Order Number,Pickup Point ID,SLS Tracking Number,3PL Tracking Number,Seller Name,Seller Phone,Create Time,Status,Shopee Order SN,Buyer Sort Code,Pickup Time,Pickup Driver,DC Receive Time,Assigned Time,Bulky Type,PickUp TaskNumber,Shop ID/DOP ID,ETA,pickup attempts,seller’s fault times,update history,Seller Sort Code,Seller Zipcode,State,City,Neighbor,Seller Address
BR252215754636S,319446624_003,BR252215754636S,,Marcia imports,5511987559572,07/03/2025 08:17,Picked up,2503070J0Y828P,Jardim Tupanci,07/03/2025 09:04,Marcelo Dos Santos,,,N/A,PT2025030713Q0D,319446624,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, salão 3 térreo"
BR258807814392C,319446624_003,BR258807814392C,,Marcia imports,5511987559572,07/03/2025 08:17,Picked up,2503070J0Y828P,Vila Gumercindo,07/03/2025 09:04,Marcelo Dos Santos,,,N/A,PT2025030713Q0D,319446624,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, salão 3 térreo"
BR255682827502J,319446624_003,BR255682827502J,,Marcia imports,5511987559572,07/03/2025 08:17,Picked up,2503070J0Y828P,Jaçanã,07/03/2025 09:06,Marcelo Dos Santos,,,N/A,PT2025030713Q0D,319446624,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, salão 3 térreo"
BR250864774620S,319446624_003,BR250864774620S,,Marcia imports,5511987559572,07/03/2025 08:16,Picked up,2503070J0Y828P,Santa Maria,07/03/2025 09:07,Marcelo Dos Santos,,,N/A,PT2025030713Q0D,319446624,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, salão 3 térreo"
BR259311102655M,319446624_003,BR259311102655M,,Marcia imports,5511987559572,07/03/2025 08:16,Picked up,2503070J0Y828P,Jardim Paraguaçu,07/03/2025 09:08,Marcelo Dos Santos,,,N/A,PT2025030713Q0D,319446624,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, salão 3 térreo"
BR2545246870630,387022851_004,BR2545246870630,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:16,Assigned,25030702M5AQ5X,Penha de França,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR255084219556I,387022851_004,BR255084219556I,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:16,Assigned,25030702M5AQ5X,Chácara Inglesa,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR256370649993M,397082154_005,BR256370649993M,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Santa Maria,07/03/2025 09:45,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR251378146998M,387022851_004,BR251378146998M,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:16,Assigned,25030702M5AQ5X,Jardim Vila Mariana,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR257785727926X,397082154_005,BR257785727926X,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Jardim da Saude,07/03/2025 09:46,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR257929873737S,397082154_005,BR257929873737S,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Jardim presidentr dutra,07/03/2025 09:47,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR254485502952N,397082154_005,BR254485502952N,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Jardim Júlio,07/03/2025 09:52,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR252195826053P,397082154_005,BR252195826053P,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Jardim Itacolomi,07/03/2025 09:53,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR2556358974168,397082154_005,BR2556358974168,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Casa Verde Alta,07/03/2025 09:54,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR254899224427O,387022851_004,BR254899224427O,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:16,Assigned,25030702M5AQ5X,Vila Menck,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR259857323682J,260447388_004,BR259857323682J,,ASM IMPORTS,5511977531544,07/03/2025 08:16,Picked up,25030702M5AQ5X,Vila Esperança,07/03/2025 09:05,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR251649979188O,260447388_004,BR251649979188O,,ASM IMPORTS,5511977531544,07/03/2025 08:16,Picked up,25030702M5AQ5X,Conj hab Inácio monteiro,07/03/2025 09:06,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR256224629452M,260447388_004,BR256224629452M,,ASM IMPORTS,5511977531544,07/03/2025 08:16,Picked up,25030702M5AQ5X,Vila Cláudia,07/03/2025 09:06,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR257039994367J,569114904_002,BR257039994367J,,BEST MO,5511983993320,07/03/2025 08:16,Assigned,25030702M5AQ5X,Jardim Helian,,,,,N/A,/,569114904,07/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR253167961607G,260447388_004,BR253167961607G,,ASM IMPORTS,5511977531544,07/03/2025 08:16,Picked up,25030702M5AQ5X,Campestre,07/03/2025 09:08,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR255326829598S,260447388_004,BR255326829598S,,ASM IMPORTS,5511977531544,07/03/2025 08:16,Picked up,25030702M5AQ5X,Jardim Maria Rosa,07/03/2025 09:07,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR251194026474F,397082154_005,BR251194026474F,,Kaymon,5511933506428,07/03/2025 08:16,Picked up,25030702M5AQ5X,Jardim Nova Cidade,07/03/2025 09:49,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR251760894318E,260447388_004,BR251760894318E,,ASM IMPORTS,5511977531544,07/03/2025 08:16,Picked up,25030702M5AQ5X,Parque São Lucas,07/03/2025 09:09,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR255006194533P,413122741_005,BR255006194533P,,Universo das utilidades_,5531987885271,07/03/2025 08:16,Picked up,25030702M5AQ5X,Parada Inglesa,07/03/2025 09:31,Ricardo Lopes Figueiredo,,,N/A,PT2025030713QCM,413122741,07/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR251652045421P,397082154_005,BR251652045421P,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Bela Vista,07/03/2025 09:48,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR256655853676J,397082154_005,BR256655853676J,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Vila Prudente,07/03/2025 09:46,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR259199290545N,461633669_003,BR259199290545N,,MAX MO (Atacado & Varejo),5511984537583,07/03/2025 08:15,Assigned,25030702M5AQ5X,Cambuci,,,,,N/A,/,461633669,07/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 76"
BR258575302825V,397082154_005,BR258575302825V,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Vila Sônia,07/03/2025 09:47,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR251867078629G,387022851_004,BR251867078629G,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Vila Galvão,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR259658812464R,397082154_005,BR259658812464R,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Vila América,07/03/2025 09:53,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR2542594170172,387022851_004,BR2542594170172,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Cohab Raposo Tavares,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR257503097475X,413122741_005,BR257503097475X,,Universo das utilidades_,5531987885271,07/03/2025 08:15,Picked up,25030702M5AQ5X,Jardim Ibitirama,07/03/2025 09:33,Ricardo Lopes Figueiredo,,,N/A,PT2025030713QCM,413122741,07/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR258219242565L,397082154_005,BR258219242565L,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Itaberaba,07/03/2025 09:50,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR254769681774Y,387022851_004,BR254769681774Y,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Vila Matilde,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR2558490295870,387022851_004,BR2558490295870,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Vila Mariana,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR254601561354X,397082154_005,BR254601561354X,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Parque Císper,07/03/2025 09:52,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR259130739475O,387022851_004,BR259130739475O,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Vila Buarque,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR253272867108V,387022851_004,BR253272867108V,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Belenzinho,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR250787263371U,397082154_005,BR250787263371U,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Vila Urupês,07/03/2025 09:51,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR258907525053W,397082154_005,BR258907525053W,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Jardim Oliveiras,07/03/2025 09:45,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR254904730282S,387022851_004,BR254904730282S,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Jardim Dona Sinhá,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR250948174322T,387022851_004,BR250948174322T,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Vila Mirante,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR2520760517651,397082154_005,BR2520760517651,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Jardim Aida,07/03/2025 09:47,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR250099695464N,387022851_004,BR250099695464N,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Jardim Alvorada,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR2519651617394,397082154_005,BR2519651617394,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Jardim Moreira,07/03/2025 09:48,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR2574727639139,387022851_004,BR2574727639139,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Taboao,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR252131501693V,397082154_005,BR252131501693V,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Jardim Paulista,07/03/2025 09:48,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR255268241886M,397082154_005,BR255268241886M,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Parque Savoy City,07/03/2025 09:49,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR253813078330O,413122741_005,BR253813078330O,,Universo das utilidades_,5531987885271,07/03/2025 08:15,Picked up,25030702M5AQ5X,Vila Isa,07/03/2025 09:31,Ricardo Lopes Figueiredo,,,N/A,PT2025030713QCM,413122741,07/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR2538333743171,387022851_004,BR2538333743171,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:15,Assigned,25030702M5AQ5X,Liberdade,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR257428776321V,397082154_005,BR257428776321V,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Jardim Brasília (Zona Leste),07/03/2025 09:45,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR256566114008E,397082154_005,BR256566114008E,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Cidade Soberana,07/03/2025 09:48,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR259750892467S,397082154_005,BR259750892467S,,Kaymon,5511933506428,07/03/2025 08:15,Picked up,25030702M5AQ5X,Água Branca,07/03/2025 09:49,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR258263307318F,397082154_005,BR258263307318F,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jardim Tietê,07/03/2025 09:49,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR258952497850H,397082154_005,BR258952497850H,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Vila Dirce,07/03/2025 09:46,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR252237332174K,397082154_005,BR252237332174K,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jardim Guarani,07/03/2025 09:52,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR251049454991M,397082154_005,BR251049454991M,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Vila yaya,07/03/2025 09:51,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR250453258459P,397082154_005,BR250453258459P,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Conjunto Promorar,07/03/2025 09:51,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR257684038949I,569114904_002,BR257684038949I,,BEST MO,5511983993320,07/03/2025 08:14,Assigned,25030702M5AQ5X,Campos Elíseos,,,,,N/A,/,569114904,07/03/2025 23:59,0,0,,Pari,03035115,São Paulo,São Paulo,Pari,"R Monsenhor Abreu, 72"
BR256056790031K,397082154_005,BR256056790031K,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jardim Angélica,07/03/2025 09:49,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR253528907355Y,397082154_005,BR253528907355Y,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Saúde,07/03/2025 09:53,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR258594678312V,413122741_005,BR258594678312V,,Universo das utilidades_,5531987885271,07/03/2025 08:14,Picked up,25030702M5AQ5X,Vila do Encontro,07/03/2025 09:32,Ricardo Lopes Figueiredo,,,N/A,PT2025030713QCM,413122741,07/03/2025 23:59,0,0,,Vila Maria,02116000,São Paulo,São Paulo,Vila Maria,"R Dr Afonso Vergueiro, 739"
BR2567584554462,387022851_004,BR2567584554462,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:14,Assigned,25030702M5AQ5X,Cidade Continental,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR255452410896P,397082154_005,BR255452410896P,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,vila progresso,07/03/2025 09:52,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR252413150714W,397082154_005,BR252413150714W,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Parque Uirapuru,07/03/2025 09:51,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR2523439819222,397082154_005,BR2523439819222,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jd São Jorge,07/03/2025 09:49,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR259268674418X,387022851_004,BR259268674418X,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:14,Assigned,25030702M5AQ5X,Jardim Santa Helena,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR256549378884T,397082154_005,BR256549378884T,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jd elvira ,07/03/2025 09:45,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR258934624280M,397082154_005,BR258934624280M,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Conjunto Residencial José Bonifácio,07/03/2025 09:47,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR2525651325785,397082154_005,BR2525651325785,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Parque Santos Dumont,07/03/2025 09:45,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR254217976992W,397082154_005,BR254217976992W,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jardim São Luís,07/03/2025 09:55,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR252844720122Q,387022851_004,BR252844720122Q,,Etitanio Newion Oficial,5511982191666,07/03/2025 08:14,Assigned,25030702M5AQ5X,Vila Augusta,,,,07/03/2025 09:32,N/A,/,387022851,07/03/2025 23:59,0,0,,Canindé,03033040,São Paulo,São Paulo,Canindé,"Rua Madeira, 42"
BR250609910619S,260447388_004,BR250609910619S,,ASM IMPORTS,5511977531544,07/03/2025 08:14,Picked up,25030702M5AQ5X,Vila Guedes,07/03/2025 09:06,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR2506004255406,397082154_005,BR2506004255406,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Parque Santa Teresa,07/03/2025 09:45,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR250858643520X,260447388_004,BR250858643520X,,ASM IMPORTS,5511977531544,07/03/2025 08:14,Picked up,25030702M5AQ5X,Vila Palmares,07/03/2025 09:04,Marcelo Dos Santos,,,N/A,PT2025030713Q0C,260447388,07/03/2025 23:59,0,0,,Jardim Japão,02142020,São Paulo,São Paulo,Jardim Japão,"Rua Cabo João Monteiro da Rocha, 79, Salão 1 térreo - protão verde"
BR250480224140U,397082154_005,BR250480224140U,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jardim Olinda,07/03/2025 09:53,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
BR250447767497Q,397082154_005,BR250447767497Q,,Kaymon,5511933506428,07/03/2025 08:14,Picked up,25030702M5AQ5X,Jardim Belval,07/03/2025 09:46,Saulo oliveira Barbosa,,,N/A,PT2025030713Q0U,397082154,07/03/2025 23:59,0,0,,Bom Retiro,01131000,São Paulo,São Paulo,Bom Retiro,"Rua dos Italianos, 240"
